"7,32,3,1,1,16,3,32",8.81E+04,
"7,4,3,1,1,4,3,256",0.00E+00,
"7,2,3,1,1,16,3,256",0.00E+00,
"7,2,3,1,1,9,3,256",0.00E+00,
"7,2,3,1,1,8,3,256",0.00E+00,
"7,2,3,1,1,4,3,256",0.00E+00,
"7,1,3,1,1,16,3,256",0.00E+00,
"7,1,3,1,1,9,3,256",0.00E+00,
"7,1,3,1,1,8,3,256",0.00E+00,
"7,1,3,1,1,4,3,256",0.00E+00,
"0,32,3,1,1,16,96,96",5.41E+06,
"0,32,3,1,1,9,96,96",1.07E+07,
"0,32,3,1,1,8,96,96",1.07E+07,
"0,32,3,1,1,4,96,96",2.13E+07,
"0,16,3,1,1,16,96,96",5.41E+06,
"0,16,3,1,1,9,96,96",2.68E+06,
"0,16,3,1,1,8,96,96",2.68E+06,
"0,16,3,1,1,4,96,96",5.33E+06,
"0,8,3,1,1,16,96,96",1.35E+06,
"0,8,3,1,1,9,96,96",6.70E+05,
"0,8,3,1,1,8,96,96",6.70E+05,
"0,8,3,1,1,4,96,96",1.33E+06,
"0,4,3,1,1,16,96,96",3.38E+05,
"0,4,3,1,1,9,96,96",1.67E+05,
"0,4,3,1,1,8,96,96",1.67E+05,
"0,4,3,1,1,4,96,96",3.33E+05,
"0,2,3,1,1,16,96,96",8.45E+04,
"0,2,3,1,1,9,96,96",1.67E+05,
"0,2,3,1,1,8,96,96",1.67E+05,
"0,2,3,1,1,4,96,96",3.33E+05,
"0,1,3,1,1,16,96,96",8.31E+04,
"0,1,3,1,1,9,96,96",8.31E+04,
"0,1,3,1,1,8,96,96",8.31E+04,
"0,1,3,1,1,4,96,96",8.31E+04,
"0,32,3,1,1,16,256,256",3.80E+07,
"0,32,3,1,1,9,256,256",7.58E+07,
"0,32,3,1,1,8,256,256",7.58E+07,
"0,32,3,1,1,4,256,256",1.51E+08,
"0,16,3,1,1,16,256,256",9.50E+06,
"0,16,3,1,1,9,256,256",1.89E+07,
"0,16,3,1,1,8,256,256",1.89E+07,
"0,16,3,1,1,4,256,256",3.78E+07,
"0,8,3,1,1,16,256,256",2.38E+06,
"0,8,3,1,1,9,256,256",4.74E+06,
"0,8,3,1,1,8,256,256",4.74E+06,
"0,8,3,1,1,4,256,256",9.45E+06,
"0,4,3,1,1,16,256,256",2.38E+06,
"0,4,3,1,1,9,256,256",1.18E+06,
"0,4,3,1,1,8,256,256",1.18E+06,
"0,4,3,1,1,4,256,256",2.36E+06,
"0,2,3,1,1,16,256,256",2.38E+06,
"0,2,3,1,1,9,256,256",1.18E+06,
"0,2,3,1,1,8,256,256",1.18E+06,
"0,2,3,1,1,4,256,256",2.36E+06,
"0,1,3,1,1,16,256,256",5.90E+05,
"0,1,3,1,1,9,256,256",5.90E+05,
"0,1,3,1,1,8,256,256",5.90E+05,
"0,1,3,1,1,4,256,256",5.90E+05,
"1,32,3,1,0,16,96,96",1.66E+05,
"1,32,3,1,0,9,96,96",2.28E+05,
"1,32,3,1,0,8,96,96",2.28E+05,
"1,32,3,1,0,4,96,96",3.52E+05,
"1,16,3,1,0,16,96,96",4.49E+04,
"1,16,3,1,0,9,96,96",5.88E+04,
"1,16,3,1,0,8,96,96",5.88E+04,
"1,16,3,1,0,4,96,96",8.99E+04,
"1,8,3,1,0,16,96,96",2.34E+04,
"1,8,3,1,0,9,96,96",1.65E+04,
"1,8,3,1,0,8,96,96",1.65E+04,
"1,8,3,1,0,4,96,96",2.34E+04,
"1,4,3,1,0,16,96,96",4.32E+03,
"1,4,3,1,0,9,96,96",5.18E+03,
"1,4,3,1,0,8,96,96",5.18E+03,
"1,4,3,1,0,4,96,96",6.91E+03,
"1,2,3,1,0,16,96,96",4.32E+03,
"1,2,3,1,0,9,96,96",5.18E+03,
"1,2,3,1,0,8,96,96",5.18E+03,
"1,2,3,1,0,4,96,96",6.91E+03,
"1,1,3,1,0,16,96,96",8.99E+03,
"1,1,3,1,0,9,96,96",8.99E+03,
"1,1,3,1,0,8,96,96",8.99E+03,
"1,1,3,1,0,4,96,96",8.99E+03,
"1,32,3,1,0,16,256,256",4.43E+05,
"1,32,3,1,0,9,256,256",6.08E+05,
"1,32,3,1,0,8,256,256",6.08E+05,
"1,32,3,1,0,4,256,256",9.38E+05,
"1,16,3,1,0,16,256,256",1.20E+05,
"1,16,3,1,0,9,256,256",1.57E+05,
"1,16,3,1,0,8,256,256",1.57E+05,
"1,16,3,1,0,4,256,256",2.40E+05,
"1,8,3,1,0,16,256,256",3.99E+04,
"1,8,3,1,0,9,256,256",4.92E+04,
"1,8,3,1,0,8,256,256",4.92E+04,
"1,8,3,1,0,4,256,256",6.76E+04,
"1,4,3,1,0,16,256,256",1.15E+04,
"1,4,3,1,0,9,256,256",1.38E+04,
"1,4,3,1,0,8,256,256",1.38E+04,
"1,4,3,1,0,4,256,256",1.84E+04,
"1,2,3,1,0,16,256,256",1.15E+04,
"1,2,3,1,0,9,256,256",1.38E+04,
"1,2,3,1,0,8,256,256",1.38E+04,
"1,2,3,1,0,4,256,256",1.84E+04,
"1,1,3,1,0,16,256,256",2.38E+04,
"1,1,3,1,0,9,256,256",2.38E+04,
"1,1,3,1,0,8,256,256",2.38E+04,
"1,1,3,1,0,4,256,256",2.38E+04,
"2,32,5,1,1,16,96,96",1.48E+07,
"2,32,5,1,1,9,96,96",2.96E+07,
"2,32,5,1,1,8,96,96",2.96E+07,
"2,32,5,1,1,4,96,96",5.91E+07,
"2,16,5,1,1,16,96,96",3.71E+06,
"2,16,5,1,1,9,96,96",7.40E+06,
"2,16,5,1,1,8,96,96",7.40E+06,
"2,16,5,1,1,4,96,96",1.48E+07,
"2,8,5,1,1,16,96,96",9.28E+05,
"2,8,5,1,1,9,96,96",1.85E+06,
"2,8,5,1,1,8,96,96",1.85E+06,
"2,8,5,1,1,4,96,96",3.69E+06,
"2,4,5,1,1,16,96,96",2.31E+05,
"2,4,5,1,1,9,96,96",2.31E+05,
"2,4,5,1,1,8,96,96",2.31E+05,
"2,4,5,1,1,4,96,96",2.31E+05,
"2,2,5,1,1,16,96,96",2.31E+05,
"2,2,5,1,1,9,96,96",2.31E+05,
"2,2,5,1,1,8,96,96",2.31E+05,
"2,2,5,1,1,4,96,96",2.31E+05,
"2,1,5,1,1,16,96,96",2.31E+05,
"2,1,5,1,1,9,96,96",2.31E+05,
"2,1,5,1,1,8,96,96",2.31E+05,
"2,1,5,1,1,4,96,96",2.31E+05,
"2,32,5,1,1,16,256,256",1.05E+08,
"2,32,5,1,1,9,256,256",2.10E+08,
"2,32,5,1,1,8,256,256",2.10E+08,
"2,32,5,1,1,4,256,256",4.20E+08,
"2,16,5,1,1,16,256,256",2.63E+07,
"2,16,5,1,1,9,256,256",5.25E+07,
"2,16,5,1,1,8,256,256",5.25E+07,
"2,16,5,1,1,4,256,256",1.05E+08,
"2,8,5,1,1,16,256,256",6.57E+06,
"2,8,5,1,1,9,256,256",1.31E+07,
"2,8,5,1,1,8,256,256",1.31E+07,
"2,8,5,1,1,4,256,256",2.62E+07,
"2,4,5,1,1,16,256,256",1.64E+06,
"2,4,5,1,1,9,256,256",1.64E+06,
"2,4,5,1,1,8,256,256",1.64E+06,
"2,4,5,1,1,4,256,256",1.64E+06,
"2,2,5,1,1,16,256,256",1.64E+06,
"2,2,5,1,1,9,256,256",1.64E+06,
"2,2,5,1,1,8,256,256",1.64E+06,
"2,2,5,1,1,4,256,256",1.64E+06,
"2,1,5,1,1,16,256,256",1.64E+06,
"2,1,5,1,1,9,256,256",1.64E+06,
"2,1,5,1,1,8,256,256",1.64E+06,
"2,1,5,1,1,4,256,256",1.64E+06,
"3,32,5,1,0,16,96,96",2.78E+05,
"3,32,5,1,0,9,96,96",4.45E+05,
"3,32,5,1,0,8,96,96",4.45E+05,
"3,32,5,1,0,4,96,96",7.37E+05,
"3,16,5,1,0,16,96,96",7.68E+04,
"3,16,5,1,0,9,96,96",1.15E+05,
"3,16,5,1,0,8,96,96",1.15E+05,
"3,16,5,1,0,4,96,96",1.84E+05,
"3,8,5,1,0,16,96,96",2.34E+04,
"3,8,5,1,0,9,96,96",3.30E+04,
"3,8,5,1,0,8,96,96",3.30E+04,
"3,8,5,1,0,4,96,96",5.22E+04,
"3,4,5,1,0,16,96,96",5.88E+03,
"3,4,5,1,0,9,96,96",6.00E+03,
"3,4,5,1,0,8,96,96",6.00E+03,
"3,4,5,1,0,4,96,96",6.24E+03,
"3,2,5,1,0,16,96,96",5.88E+03,
"3,2,5,1,0,9,96,96",6.00E+03,
"3,2,5,1,0,8,96,96",6.00E+03,
"3,2,5,1,0,4,96,96",6.24E+03,
"3,1,5,1,0,16,96,96",9.11E+03,
"3,1,5,1,0,9,96,96",9.11E+03,
"3,1,5,1,0,8,96,96",9.11E+03,
"3,1,5,1,0,4,96,96",9.11E+03,
"3,32,5,1,0,16,256,256",7.41E+05,
"3,32,5,1,0,9,256,256",1.19E+06,
"3,32,5,1,0,8,256,256",1.19E+06,
"3,32,5,1,0,4,256,256",1.97E+06,
"3,16,5,1,0,16,256,256",2.05E+05,
"3,16,5,1,0,9,256,256",3.07E+05,
"3,16,5,1,0,8,256,256",3.07E+05,
"3,16,5,1,0,4,256,256",4.92E+05,
"3,8,5,1,0,16,256,256",7.48E+04,
"3,8,5,1,0,9,256,256",8.81E+04,
"3,8,5,1,0,8,256,256",8.81E+04,
"3,8,5,1,0,4,256,256",1.39E+05,
"3,4,5,1,0,16,256,256",1.57E+04,
"3,4,5,1,0,9,256,256",1.60E+04,
"3,4,5,1,0,8,256,256",1.60E+04,
"3,4,5,1,0,4,256,256",1.66E+04,
"3,2,5,1,0,16,256,256",1.57E+04,
"3,2,5,1,0,9,256,256",1.60E+04,
"3,2,5,1,0,8,256,256",1.60E+04,
"3,2,5,1,0,4,256,256",1.66E+04,
"3,1,5,1,0,16,256,256",2.41E+04,
"3,1,5,1,0,9,256,256",2.41E+04,
"3,1,5,1,0,8,256,256",2.41E+04,
"3,1,5,1,0,4,256,256",2.41E+04,
"5,32,1,1,0,16,96,96",6.88E+05,
"5,32,1,1,0,9,96,96",1.28E+06,
"5,32,1,1,0,8,96,96",1.28E+06,
"5,32,1,1,0,4,96,96",2.46E+06,
"5,16,1,1,0,16,96,96",1.72E+05,
"5,16,1,1,0,9,96,96",3.19E+05,
"5,16,1,1,0,8,96,96",3.19E+05,
"5,16,1,1,0,4,96,96",6.14E+05,
"5,8,1,1,0,16,96,96",4.30E+04,
"5,8,1,1,0,9,96,96",7.99E+04,
"5,8,1,1,0,8,96,96",7.99E+04,
"5,8,1,1,0,4,96,96",1.54E+05,
"5,4,1,1,0,16,96,96",1.08E+04,
"5,4,1,1,0,9,96,96",2.00E+04,
"5,4,1,1,0,8,96,96",2.00E+04,
"5,4,1,1,0,4,96,96",3.84E+04,
"5,2,1,1,0,16,96,96",9.31E+03,
"5,2,1,1,0,9,96,96",9.41E+03,
"5,2,1,1,0,8,96,96",9.41E+03,
"5,2,1,1,0,4,96,96",9.60E+03,
"5,1,1,1,0,16,96,96",9.26E+03,
"5,1,1,1,0,9,96,96",9.25E+03,
"5,1,1,1,0,8,96,96",9.25E+03,
"5,1,1,1,0,4,96,96",9.25E+03,
"5,32,1,1,0,16,256,256",4.46E+06,
"5,32,1,1,0,9,256,256",8.65E+06,
"5,32,1,1,0,8,256,256",8.65E+06,
"5,32,1,1,0,4,256,256",1.70E+07,
"5,16,1,1,0,16,256,256",1.11E+06,
"5,16,1,1,0,9,256,256",2.16E+06,
"5,16,1,1,0,8,256,256",2.16E+06,
"5,16,1,1,0,4,256,256",4.26E+06,
"5,8,1,1,0,16,256,256",2.79E+05,
"5,8,1,1,0,9,256,256",5.41E+05,
"5,8,1,1,0,8,256,256",5.41E+05,
"5,8,1,1,0,4,256,256",1.07E+06,
"5,4,1,1,0,16,256,256",6.96E+04,
"5,4,1,1,0,9,256,256",1.35E+05,
"5,4,1,1,0,8,256,256",1.35E+05,
"5,4,1,1,0,4,256,256",2.66E+05,
"5,2,1,1,0,16,256,256",6.58E+04,
"5,2,1,1,0,9,256,256",6.60E+04,
"5,2,1,1,0,8,256,256",6.60E+04,
"5,2,1,1,0,4,256,256",6.66E+04,
"5,1,1,1,0,16,256,256",6.56E+04,
"5,1,1,1,0,9,256,256",6.56E+04,
"5,1,1,1,0,8,256,256",6.56E+04,
"5,1,1,1,0,4,256,256",6.56E+04,
"8,32,1,1,0,16,96,96",6.88E+05,
"8,32,1,1,0,9,96,96",1.28E+06,
"8,32,1,1,0,8,96,96",1.28E+06,
"8,32,1,1,0,4,96,96",2.46E+06,
"8,16,1,1,0,16,96,96",1.72E+05,
"8,16,1,1,0,9,96,96",3.19E+05,
"8,16,1,1,0,8,96,96",3.19E+05,
"8,16,1,1,0,4,96,96",6.14E+05,
"8,8,1,1,0,16,96,96",4.30E+04,
"8,8,1,1,0,9,96,96",7.99E+04,
"8,8,1,1,0,8,96,96",7.99E+04,
"8,8,1,1,0,4,96,96",1.54E+05,
"8,4,1,1,0,16,96,96",1.08E+04,
"8,4,1,1,0,9,96,96",2.00E+04,
"8,4,1,1,0,8,96,96",2.00E+04,
"8,4,1,1,0,4,96,96",3.84E+04,
"8,2,1,1,0,16,96,96",9.31E+03,
"8,2,1,1,0,9,96,96",9.41E+03,
"8,2,1,1,0,8,96,96",9.41E+03,
"8,2,1,1,0,4,96,96",9.60E+03,
"8,1,1,1,0,16,96,96",9.31E+03,
"8,1,1,1,0,9,96,96",9.31E+03,
"8,1,1,1,0,8,96,96",9.31E+03,
"8,1,1,1,0,4,96,96",9.31E+03,
"8,32,1,1,0,16,256,256",4.46E+06,
"8,32,1,1,0,9,256,256",8.65E+06,
"8,32,1,1,0,8,256,256",8.65E+06,
"8,32,1,1,0,4,256,256",1.70E+07,
"8,16,1,1,0,16,256,256",1.11E+06,
"8,16,1,1,0,9,256,256",2.16E+06,
"8,16,1,1,0,8,256,256",2.16E+06,
"8,16,1,1,0,4,256,256",4.26E+06,
"8,8,1,1,0,16,256,256",2.79E+05,
"8,8,1,1,0,9,256,256",5.41E+05,
"8,8,1,1,0,8,256,256",5.41E+05,
"8,8,1,1,0,4,256,256",1.06E+06,
"8,4,1,1,0,16,256,256",6.96E+04,
"8,4,1,1,0,9,256,256",1.35E+05,
"8,4,1,1,0,8,256,256",1.35E+05,
"8,4,1,1,0,4,256,256",2.66E+05,
"8,2,1,1,0,16,256,256",6.58E+04,
"8,2,1,1,0,9,256,256",6.60E+04,
"8,2,1,1,0,8,256,256",6.60E+04,
"8,2,1,1,0,4,256,256",6.66E+04,
"8,1,1,1,0,16,256,256",6.56E+04,
"8,1,1,1,0,9,256,256",6.56E+04,
"8,1,1,1,0,8,256,256",6.57E+04,
"8,1,1,1,0,4,256,256",6.57E+04,
"9,32,1,1,0,16,96,96",6.88E+05,
"9,32,1,1,0,16,192,96",1.28E+06,
"9,32,1,1,0,16,288,96",1.87E+06,
"9,32,1,1,0,16,384,96",2.46E+06,
"9,32,1,1,0,16,480,96",3.05E+06,
"9,32,1,1,0,16,576,96",3.64E+06,
"9,32,1,1,0,16,672,96",4.23E+06,
"9,32,1,1,0,16,768,96",4.82E+06,
"9,32,1,1,0,16,864,96",5.41E+06,
"9,32,1,1,0,16,960,96",6.00E+06,
"9,32,1,1,0,16,1056,96",6.59E+06,
"9,32,1,1,0,16,1152,96",7.18E+06,
"9,32,1,1,0,9,96,96",1.28E+06,
"9,32,1,1,0,9,192,96",2.46E+06,
"9,32,1,1,0,9,288,96",3.64E+06,
"9,32,1,1,0,9,384,96",4.82E+06,
"9,32,1,1,0,9,480,96",6.00E+06,
"9,32,1,1,0,9,576,96",7.18E+06,
"9,32,1,1,0,9,672,96",8.36E+06,
"9,32,1,1,0,9,768,96",9.54E+06,
"9,32,1,1,0,9,864,96",1.07E+07,
"9,32,1,1,0,9,960,96",1.19E+07,
"9,32,1,1,0,9,1056,96",1.31E+07,
"9,32,1,1,0,9,1152,96",1.43E+07,
"9,32,1,1,0,8,96,96",1.28E+06,
"9,32,1,1,0,8,192,96",2.46E+06,
"9,32,1,1,0,8,288,96",3.64E+06,
"9,32,1,1,0,8,384,96",4.82E+06,
"9,32,1,1,0,8,480,96",6.00E+06,
"9,32,1,1,0,8,576,96",7.18E+06,
"9,32,1,1,0,8,672,96",8.36E+06,
"9,32,1,1,0,8,768,96",9.54E+06,
"9,32,1,1,0,8,864,96",1.07E+07,
"9,32,1,1,0,8,960,96",1.19E+07,
"9,32,1,1,0,8,1056,96",1.31E+07,
"9,32,1,1,0,8,1152,96",1.43E+07,
"9,32,1,1,0,4,96,96",2.46E+06,
"9,32,1,1,0,4,192,96",4.82E+06,
"9,32,1,1,0,4,288,96",7.18E+06,
"9,32,1,1,0,4,384,96",9.54E+06,
"9,32,1,1,0,4,480,96",1.19E+07,
"9,32,1,1,0,4,576,96",1.43E+07,
"9,32,1,1,0,4,672,96",1.66E+07,
"9,32,1,1,0,4,768,96",1.90E+07,
"9,32,1,1,0,4,864,96",2.13E+07,
"9,32,1,1,0,4,960,96",2.37E+07,
"9,32,1,1,0,4,1056,96",2.61E+07,
"9,32,1,1,0,4,1152,96",2.84E+07,
"9,16,1,1,0,16,96,96",1.72E+05,
"9,16,1,1,0,16,192,96",3.44E+05,
"9,16,1,1,0,16,288,96",5.16E+05,
"9,16,1,1,0,16,384,96",6.88E+05,
"9,16,1,1,0,16,480,96",8.60E+05,
"9,16,1,1,0,16,576,96",1.03E+06,
"9,16,1,1,0,16,672,96",1.20E+06,
"9,16,1,1,0,16,768,96",1.38E+06,
"9,16,1,1,0,16,864,96",1.55E+06,
"9,16,1,1,0,16,960,96",1.72E+06,
"9,16,1,1,0,16,1056,96",1.89E+06,
"9,16,1,1,0,16,1152,96",2.06E+06,
"9,16,1,1,0,9,96,96",3.19E+05,
"9,16,1,1,0,9,192,96",6.39E+05,
"9,16,1,1,0,9,288,96",9.58E+05,
"9,16,1,1,0,9,384,96",1.28E+06,
"9,16,1,1,0,9,480,96",1.60E+06,
"9,16,1,1,0,9,576,96",1.92E+06,
"9,16,1,1,0,9,672,96",2.24E+06,
"9,16,1,1,0,9,768,96",2.56E+06,
"9,16,1,1,0,9,864,96",2.88E+06,
"9,16,1,1,0,9,960,96",3.19E+06,
"9,16,1,1,0,9,1056,96",3.51E+06,
"9,16,1,1,0,9,1152,96",3.83E+06,
"9,16,1,1,0,8,96,96",3.19E+05,
"9,16,1,1,0,8,192,96",6.39E+05,
"9,16,1,1,0,8,288,96",9.58E+05,
"9,16,1,1,0,8,384,96",1.28E+06,
"9,16,1,1,0,8,480,96",1.60E+06,
"9,16,1,1,0,8,576,96",1.92E+06,
"9,16,1,1,0,8,672,96",2.24E+06,
"9,16,1,1,0,8,768,96",2.56E+06,
"9,16,1,1,0,8,864,96",2.88E+06,
"9,16,1,1,0,8,960,96",3.19E+06,
"9,16,1,1,0,8,1056,96",3.51E+06,
"9,16,1,1,0,8,1152,96",3.83E+06,
"9,16,1,1,0,4,96,96",6.14E+05,
"9,16,1,1,0,4,192,96",1.23E+06,
"9,16,1,1,0,4,288,96",1.84E+06,
"9,16,1,1,0,4,384,96",2.46E+06,
"9,16,1,1,0,4,480,96",3.07E+06,
"9,16,1,1,0,4,576,96",3.69E+06,
"9,16,1,1,0,4,672,96",4.30E+06,
"9,16,1,1,0,4,768,96",4.92E+06,
"9,16,1,1,0,4,864,96",5.53E+06,
"9,16,1,1,0,4,960,96",6.14E+06,
"9,16,1,1,0,4,1056,96",6.76E+06,
"9,16,1,1,0,4,1152,96",7.37E+06,
"9,8,1,1,0,16,96,96",4.30E+04,
"9,8,1,1,0,16,192,96",8.60E+04,
"9,8,1,1,0,16,288,96",1.29E+05,
"9,8,1,1,0,16,384,96",1.72E+05,
"9,8,1,1,0,16,480,96",2.15E+05,
"9,8,1,1,0,16,576,96",2.58E+05,
"9,8,1,1,0,16,672,96",3.01E+05,
"9,8,1,1,0,16,768,96",3.44E+05,
"9,8,1,1,0,16,864,96",3.87E+05,
"9,8,1,1,0,16,960,96",4.30E+05,
"9,8,1,1,0,16,1056,96",4.73E+05,
"9,8,1,1,0,16,1152,96",5.16E+05,
"9,8,1,1,0,9,96,96",7.99E+04,
"9,8,1,1,0,9,192,96",1.60E+05,
"9,8,1,1,0,9,288,96",2.40E+05,
"9,8,1,1,0,9,384,96",3.19E+05,
"9,8,1,1,0,9,480,96",3.99E+05,
"9,8,1,1,0,9,576,96",4.79E+05,
"9,8,1,1,0,9,672,96",5.59E+05,
"9,8,1,1,0,9,768,96",6.39E+05,
"9,8,1,1,0,9,864,96",7.19E+05,
"9,8,1,1,0,9,960,96",7.99E+05,
"9,8,1,1,0,9,1056,96",8.79E+05,
"9,8,1,1,0,9,1152,96",9.58E+05,
"9,8,1,1,0,8,96,96",7.99E+04,
"9,8,1,1,0,8,192,96",1.60E+05,
"9,8,1,1,0,8,288,96",2.40E+05,
"9,8,1,1,0,8,384,96",3.19E+05,
"9,8,1,1,0,8,480,96",3.99E+05,
"9,8,1,1,0,8,576,96",4.79E+05,
"9,8,1,1,0,8,672,96",5.59E+05,
"9,8,1,1,0,8,768,96",6.39E+05,
"9,8,1,1,0,8,864,96",7.19E+05,
"9,8,1,1,0,8,960,96",7.99E+05,
"9,8,1,1,0,8,1056,96",8.79E+05,
"9,8,1,1,0,8,1152,96",9.58E+05,
"9,8,1,1,0,4,96,96",1.54E+05,
"9,8,1,1,0,4,192,96",3.07E+05,
"9,8,1,1,0,4,288,96",4.61E+05,
"9,8,1,1,0,4,384,96",6.14E+05,
"9,8,1,1,0,4,480,96",7.68E+05,
"9,8,1,1,0,4,576,96",9.22E+05,
"9,8,1,1,0,4,672,96",1.08E+06,
"9,8,1,1,0,4,768,96",1.23E+06,
"9,8,1,1,0,4,864,96",1.38E+06,
"9,8,1,1,0,4,960,96",1.54E+06,
"9,8,1,1,0,4,1056,96",1.69E+06,
"9,8,1,1,0,4,1152,96",1.84E+06,
"9,4,1,1,0,16,96,96",4.30E+04,
"9,4,1,1,0,16,192,96",8.60E+04,
"9,4,1,1,0,16,288,96",1.29E+05,
"9,4,1,1,0,16,384,96",1.72E+05,
"9,4,1,1,0,16,480,96",2.15E+05,
"9,4,1,1,0,16,576,96",2.58E+05,
"9,4,1,1,0,16,672,96",3.01E+05,
"9,4,1,1,0,16,768,96",3.44E+05,
"9,4,1,1,0,16,864,96",3.87E+05,
"9,4,1,1,0,16,960,96",4.30E+05,
"9,4,1,1,0,16,1056,96",4.73E+05,
"9,4,1,1,0,16,1152,96",5.16E+05,
"9,4,1,1,0,9,96,96",7.99E+04,
"9,4,1,1,0,9,192,96",1.60E+05,
"9,4,1,1,0,9,288,96",2.40E+05,
"9,4,1,1,0,9,384,96",3.19E+05,
"9,4,1,1,0,9,480,96",3.99E+05,
"9,4,1,1,0,9,576,96",4.79E+05,
"9,4,1,1,0,9,672,96",5.59E+05,
"9,4,1,1,0,9,768,96",6.39E+05,
"9,4,1,1,0,9,864,96",7.19E+05,
"9,4,1,1,0,9,960,96",7.99E+05,
"9,4,1,1,0,9,1056,96",8.79E+05,
"9,4,1,1,0,9,1152,96",9.58E+05,
"9,4,1,1,0,8,96,96",7.99E+04,
"9,4,1,1,0,8,192,96",1.60E+05,
"9,4,1,1,0,8,288,96",2.40E+05,
"9,4,1,1,0,8,384,96",3.19E+05,
"9,4,1,1,0,8,480,96",3.99E+05,
"9,4,1,1,0,8,576,96",4.79E+05,
"9,4,1,1,0,8,672,96",5.59E+05,
"9,4,1,1,0,8,768,96",6.39E+05,
"9,4,1,1,0,8,864,96",7.19E+05,
"9,4,1,1,0,8,960,96",7.99E+05,
"9,4,1,1,0,8,1056,96",8.79E+05,
"9,4,1,1,0,8,1152,96",9.58E+05,
"9,4,1,1,0,4,96,96",1.54E+05,
"9,4,1,1,0,4,192,96",3.07E+05,
"9,4,1,1,0,4,288,96",4.61E+05,
"9,4,1,1,0,4,384,96",6.14E+05,
"9,4,1,1,0,4,480,96",7.68E+05,
"9,4,1,1,0,4,576,96",9.22E+05,
"9,4,1,1,0,4,672,96",1.08E+06,
"9,4,1,1,0,4,768,96",1.23E+06,
"9,4,1,1,0,4,864,96",1.38E+06,
"9,4,1,1,0,4,960,96",1.54E+06,
"9,4,1,1,0,4,1056,96",1.69E+06,
"9,4,1,1,0,4,1152,96",1.84E+06,
"9,2,1,1,0,16,96,96",9.31E+03,
"9,2,1,1,0,16,192,96",1.86E+04,
"9,2,1,1,0,16,288,96",2.79E+04,
"9,2,1,1,0,16,384,96",3.72E+04,
"9,2,1,1,0,16,480,96",4.66E+04,
"9,2,1,1,0,16,576,96",5.59E+04,
"9,2,1,1,0,16,672,96",6.52E+04,
"9,2,1,1,0,16,768,96",7.45E+04,
"9,2,1,1,0,16,864,96",8.38E+04,
"9,2,1,1,0,16,960,96",9.31E+04,
"9,2,1,1,0,16,1056,96",1.02E+05,
